source,as_url,token_ratio,as_tokens,ls_tokens,ner_recall,as_ent_count,ls_ent_count,semantic_similarity,as_lexical_density,ls_lexical_density,as_adj_ratio,ls_adj_ratio,as_noun_ratio,ls_noun_ratio,as_verb_ratio,ls_verb_ratio,as_conj_ratio,ls_conj_ratio
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/erinnerungskultur-t4/erinnerungskultur-t4-node.html              ,0.6553398058252428,206,135,0.2727272727272727,11,7,0.8657928705215454,0.4563106796116505,0.4148148148148148,0.06310679611650485,0.02962962962962963,0.28640776699029125,0.22962962962962963,0.038834951456310676,0.08888888888888889,0.038834951456310676,0.02962962962962963
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/kulturveranstaltungen/kulturveranstaltungen-node.html              ,1.1329479768786128,173,196,0.5,4,4,0.9029217958450317,0.47398843930635837,0.4387755102040816,0.05202312138728324,0.02040816326530612,0.2543352601156069,0.22448979591836735,0.06358381502890173,0.08163265306122448,0.07514450867052022,0.04081632653061224
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/rechtliches/rechtliches-node.html              ,0.10434782608695652,345,36,0.0,13,0,0.6648997068405151,0.4782608695652174,0.5,0.06086956521739131,0.05555555555555555,0.2927536231884058,0.2777777777777778,0.07536231884057971,0.1111111111111111,0.034782608695652174,0.0
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/Pressemitteilungen/DE/AS/2021/PM20_Schweigen_brechen.html              ,1.6412776412776413,814,1336,0.3870967741935484,31,44,0.8689385652542114,0.4864864864864865,0.469311377245509,0.051597051597051594,0.038922155688622756,0.28378378378378377,0.3181137724550898,0.06265356265356266,0.06212574850299401,0.04422604422604423,0.011976047904191617
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/schwerpunkte-node.html              ,0.2026726057906459,449,91,0.21428571428571427,14,6,0.8915628790855408,0.4922048997772829,0.4945054945054945,0.062360801781737196,0.02197802197802198,0.2806236080178174,0.3956043956043956,0.06904231625835189,0.054945054945054944,0.0423162583518931,0.01098901098901099
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/rechtliches/behindertengleichstellungsgesetz/behindertengleichstellungsgesetz-node.html              ,0.5931477516059958,467,277,0.25,16,14,0.8695676326751709,0.5010706638115632,0.44765342960288806,0.08137044967880086,0.05054151624548736,0.32119914346895073,0.2996389891696751,0.055674518201284794,0.04693140794223827,0.034261241970021415,0.02888086642599278
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/wohnen/wohnen-node.html              ,0.7,210,147,0.14285714285714285,7,5,0.8095475435256958,0.4666666666666667,0.47619047619047616,0.06666666666666667,0.047619047619047616,0.2571428571428571,0.19727891156462585,0.03333333333333333,0.09523809523809523,0.02857142857142857,0.08843537414965985
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/rechtliches/allgemeines-gleichbehandlungsgesetz/allgemeines-gleichbehandlungsgesetz-node.html              ,0.7401032702237521,581,430,0.3888888888888889,18,22,0.7902479767799377,0.46987951807228917,0.4720930232558139,0.06196213425129088,0.046511627906976744,0.2736660929432014,0.29534883720930233,0.07917383820998279,0.08837209302325581,0.04475043029259897,0.02558139534883721
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/teilhabe-am-arbeitsleben/teilhabe-am-arbeitsleben-node.html              ,0.6589986468200271,739,487,0.05263157894736842,19,12,0.7783910036087036,0.5290933694181326,0.45585215605749485,0.10284167794316644,0.030800821355236138,0.2571041948579161,0.1950718685831622,0.07307171853856563,0.07802874743326489,0.05277401894451962,0.057494866529774126
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/medienbereich/pressefotos/pressefotos-node.html              ,0.9734513274336283,339,330,1.0,2,2,0.9219484329223633,0.5634218289085545,0.5636363636363636,0.061946902654867256,0.06363636363636363,0.4631268436578171,0.4636363636363636,0.0029498525073746312,0.0030303030303030303,0.0029498525073746312,0.0030303030303030303
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/veranstaltungen-node.html              ,0.2690152121697358,1249,336,0.012658227848101266,79,29,0.43073493242263794,0.5148118494795837,0.4732142857142857,0.059247397918334666,0.023809523809523808,0.3979183346677342,0.3630952380952381,0.03122497998398719,0.0625,0.04083266613290632,0.005952380952380952
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/AS/2026/20260128_T4_Ankuendigung.html              ,1.3660130718954249,459,627,0.5,34,37,0.6672996878623962,0.4749455337690632,0.46411483253588515,0.06535947712418301,0.04784688995215311,0.3507625272331155,0.3062200956937799,0.034858387799564274,0.07017543859649122,0.054466230936819175,0.03349282296650718
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/kultur-im-kleisthaus-node.html              ,0.4381625441696113,283,124,0.09090909090909091,11,4,0.8857872486114502,0.45229681978798586,0.4838709677419355,0.038869257950530034,0.016129032258064516,0.3109540636042403,0.3064516129032258,0.038869257950530034,0.04838709677419355,0.053003533568904596,0.04838709677419355
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/Pressemitteilungen/DE/AS/2022/PM04_Gefl%C3%BCchtete_Ukraine.html              ,2.579710144927536,483,1246,0.2727272727272727,11,47,0.8619391322135925,0.4782608695652174,0.4550561797752809,0.07660455486542443,0.04012841091492777,0.3084886128364389,0.25280898876404495,0.047619047619047616,0.08828250401284109,0.05383022774327122,0.03451043338683788
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/Helga-Schubert_inhalt.html              ,1.4264705882352942,204,291,0.7777777777777778,9,11,0.8841685056686401,0.45098039215686275,0.46735395189003437,0.04411764705882353,0.03436426116838488,0.29901960784313725,0.3367697594501718,0.05392156862745098,0.054982817869415807,0.049019607843137254,0.03436426116838488
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/Roth-und-Levit_inhalt.html              ,2.38996138996139,259,619,0.38461538461538464,13,33,0.581805944442749,0.47104247104247104,0.49434571890145396,0.06563706563706563,0.05654281098546042,0.3127413127413127,0.32310177705977383,0.03861003861003861,0.05331179321486268,0.04633204633204633,0.01938610662358643
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/sonderseiten/BRKKonferenz/2024_brk-konferenz.html              ,1.3515439429928742,421,569,0.38095238095238093,21,23,0.8631005883216858,0.4845605700712589,0.4305799648506151,0.04275534441805225,0.01757469244288225,0.3586698337292161,0.31282952548330406,0.0332541567695962,0.0492091388400703,0.030878859857482184,0.040421792618629174
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/presse-und-aktuelles-node.html              ,0.016069221260815822,1618,26,0.0,60,0,0.5501002073287964,0.5166872682323856,0.46153846153846156,0.06365883807169345,0.0,0.40667490729295425,0.3076923076923077,0.02533992583436341,0.07692307692307693,0.027194066749072928,0.15384615384615385
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/sonderseiten/bts/Ankuendigung_bts.html              ,0.7584415584415585,385,292,0.19047619047619047,21,12,0.768365204334259,0.5532467532467532,0.4589041095890411,0.07532467532467532,0.03424657534246575,0.412987012987013,0.29452054794520544,0.03896103896103896,0.06164383561643835,0.025974025974025976,0.010273972602739725
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/sonderseiten/gesundheitsversorgung/ankuendigung.html              ,1.2835595776772248,663,851,0.0,11,28,0.815148115158081,0.45098039215686275,0.44418331374853115,0.058823529411764705,0.03407755581668625,0.27300150829562597,0.25499412455934195,0.05128205128205128,0.08343125734430082,0.0603318250377074,0.03290246768507638
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/publikationen-und-erklaerungen/publikationen-und-erklaerungen-node.html              ,0.6163265306122448,490,302,0.2222222222222222,18,10,0.6332807540893555,0.49387755102040815,0.4900662251655629,0.053061224489795916,0.08609271523178808,0.33877551020408164,0.31788079470198677,0.04897959183673469,0.056291390728476824,0.02857142857142857,0.046357615894039736
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/der-beauftragte/der-beauftragte-node.html              ,0.13496932515337423,163,22,0.125,8,3,0.7123283743858337,0.48466257668711654,0.45454545454545453,0.04294478527607362,0.0,0.3374233128834356,0.2727272727272727,0.05521472392638037,0.09090909090909091,0.006134969325153374,0.0
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/Lea-Streisand_inhalt.html              ,0.19736842105263158,380,75,0.15,20,4,0.5347842574119568,0.4763157894736842,0.48,0.06315789473684211,0.05333333333333334,0.2868421052631579,0.22666666666666666,0.06315789473684211,0.10666666666666667,0.04473684210526316,0.013333333333333334
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/veranstaltungen-node.html              ,0.18654923939151322,1249,233,0.0,79,7,0.3868591785430908,0.5148118494795837,0.49356223175965663,0.059247397918334666,0.0,0.3979183346677342,0.48497854077253216,0.03122497998398719,0.004291845493562232,0.04083266613290632,0.0
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/medienbereich/medienbereich-node.html              ,0.7874015748031497,127,100,0.6,5,3,0.8408635854721069,0.5118110236220472,0.42,0.023622047244094488,0.02,0.41732283464566927,0.32,0.031496062992125984,0.04,0.047244094488188976,0.04
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/der-beauftragte/behindertenbeauftragte-in-bundeslaendern/behindertenbeauftragte-in-bundeslaendern-node.html              ,1.0925925925925926,162,177,0.0,2,22,0.622527003288269,0.47530864197530864,0.5310734463276836,0.043209876543209874,0.02824858757062147,0.35185185185185186,0.4915254237288136,0.04938271604938271,0.005649717514124294,0.07407407407407407,0.011299435028248588
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/Johann-Koenig_inhalt.html              ,1.85,100,185,0.8571428571428571,7,10,0.8663296103477478,0.49,0.4810810810810811,0.06,0.010810810810810811,0.33,0.3081081081081081,0.07,0.0972972972972973,0.02,0.05405405405405406
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/gesundheit/gesundheit-node.html              ,0.6491405460060667,989,642,0.17647058823529413,17,16,0.938772439956665,0.4711830131445905,0.46417445482866043,0.06167846309403438,0.05451713395638629,0.2659251769464105,0.21806853582554517,0.07381193124368049,0.06853582554517133,0.04246713852376137,0.045171339563862926
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/der-beauftragte/lebenslauf/lebenslauf-node.html              ,1.6398305084745763,236,387,0.5882352941176471,17,24,0.6395465731620789,0.5127118644067796,0.4806201550387597,0.05508474576271186,0.028423772609819122,0.423728813559322,0.35658914728682173,0.0211864406779661,0.046511627906976744,0.029661016949152543,0.03875968992248062
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/teilhabe-an-kunst-und-kultur/teilhabe-an-kunst-und-kultur-node.html              ,0.5841836734693877,392,229,0.09090909090909091,11,9,0.7725059986114502,0.4387755102040816,0.43231441048034935,0.04591836734693878,0.013100436681222707,0.27040816326530615,0.24017467248908297,0.05102040816326531,0.06550218340611354,0.03571428571428572,0.0611353711790393
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/sonderseiten/bildung/ankuendigung.html              ,1.2640586797066016,409,517,0.42857142857142855,14,27,0.8109058141708374,0.5501222493887531,0.4912959381044487,0.07579462102689487,0.048355899419729204,0.4180929095354523,0.3191489361702128,0.03178484107579462,0.07930367504835589,0.034229828850855744,0.02127659574468085
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/salon-im-kleisthaus-node.html              ,0.6244131455399061,213,133,0.4,5,4,0.9191404581069946,0.4460093896713615,0.45112781954887216,0.056338028169014086,0.045112781954887216,0.3192488262910798,0.2932330827067669,0.03755868544600939,0.05263157894736842,0.046948356807511735,0.05263157894736842
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/AS/2023/20230510_Salon_Streisand.html              ,0.2236842105263158,380,85,0.15,20,4,0.4878653287887573,0.4763157894736842,0.49411764705882355,0.06315789473684211,0.058823529411764705,0.2868421052631579,0.23529411764705882,0.06315789473684211,0.10588235294117647,0.04473684210526316,0.011764705882352941
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/veranstaltungen/sonderseiten/T4/ankuendigung-as.html              ,1.4907275320970044,701,1045,0.5121951219512195,41,53,0.6640306115150452,0.4950071326676177,0.4478468899521531,0.0456490727532097,0.02966507177033493,0.35805991440798857,0.30526315789473685,0.0442225392296719,0.06124401913875598,0.0442225392296719,0.028708133971291867
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/Pressemitteilungen/DE/AS/2021/PM21_Schlichtungsstelle_Geburtstag.html              ,1.3442088091353996,613,824,0.3333333333333333,9,31,0.757599949836731,0.44861337683523655,0.47936893203883496,0.06525285481239804,0.05218446601941747,0.2756933115823817,0.29854368932038833,0.053833605220228384,0.06067961165048544,0.040783034257748776,0.01699029126213592
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/rechtliches/sozialgesetzbuch-und-bundesteilhabegesetz/sozialgesetzbuch-und-bundesteilhabegesetz-node.html              ,0.7638888888888888,504,385,0.2857142857142857,14,23,0.5133607983589172,0.49603174603174605,0.4935064935064935,0.06944444444444445,0.07532467532467532,0.33333333333333337,0.34545454545454546,0.061507936507936505,0.046753246753246755,0.03373015873015873,0.023376623376623377
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/AS/2022/20220321_Welt_DS_Tag.html              ,1.0631067961165048,824,876,1.0,24,29,0.8547030687332153,0.42475728155339804,0.4349315068493151,0.01699029126213592,0.014840182648401826,0.24150485436893204,0.2465753424657534,0.0970873786407767,0.09703196347031963,0.03155339805825243,0.02968036529680365
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/barrierefreiheit/barrierefreiheit-node.html              ,0.5205078125,1024,533,0.25,24,19,0.9308772087097168,0.4921875,0.5046904315196998,0.0712890625,0.043151969981238276,0.259765625,0.2589118198874296,0.0595703125,0.06941838649155722,0.052734375,0.02626641651031895
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/wedel-und-caglar_inhalt.html              ,2.0945121951219514,328,687,0.5,18,31,0.6753296852111816,0.47560975609756095,0.4759825327510917,0.057926829268292686,0.026200873362445413,0.2682926829268293,0.314410480349345,0.08536585365853659,0.06550218340611354,0.06097560975609757,0.023289665211062592
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/medienbereich/medienbereich-node.html              ,0.4015748031496063,127,51,0.4,5,3,0.818610668182373,0.5118110236220472,0.4117647058823529,0.023622047244094488,0.0196078431372549,0.41732283464566927,0.3137254901960784,0.031496062992125984,0.0392156862745098,0.047244094488188976,0.0392156862745098
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/der-beauftragte/dienstsitz/dienstsitz-node.html              ,0.9186440677966101,590,542,0.34375,32,28,0.7718698978424072,0.47627118644067795,0.47232472324723246,0.07288135593220339,0.04797047970479705,0.3016949152542373,0.2785977859778598,0.05423728813559322,0.06642066420664207,0.03389830508474576,0.01845018450184502
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/service/barrierefreiheit/barrierefreiheit_node.html              ,0.6732851985559567,554,373,0.21052631578947367,19,11,0.6445954442024231,0.4602888086642599,0.42091152815013405,0.04332129963898917,0.013404825737265416,0.2942238267148014,0.23592493297587133,0.06859205776173286,0.08847184986595175,0.03429602888086643,0.040214477211796246
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/AS/2025/20250129_T4_Ankuendigung.html              ,1.4892601431980907,419,624,0.34615384615384615,26,25,0.7387641668319702,0.45346062052505964,0.4423076923076923,0.050119331742243436,0.046474358974358976,0.35083532219570407,0.2980769230769231,0.026252983293556086,0.06570512820512821,0.0477326968973747,0.025641025641025644
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/kinder-und-jugendliche-mit-behinderungen/kinder-und-jugendliche-mit-behinderungen-node.html              ,0.5205930807248764,607,316,0.10526315789473684,19,12,0.8023295402526855,0.47775947281713343,0.4620253164556962,0.06754530477759473,0.04746835443037975,0.27677100494233936,0.24367088607594936,0.060955518945634266,0.07911392405063292,0.0642504118616145,0.07278481012658228
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/der-beauftragte/behindertenbeauftragte-in-bundeslaendern/behindertenbeauftragte-in-bundeslaendern-node.html              ,1.0987654320987654,162,178,0.0,2,22,0.6026183366775513,0.47530864197530864,0.5280898876404494,0.043209876543209874,0.028089887640449437,0.35185185185185186,0.48876404494382025,0.04938271604938271,0.0056179775280898875,0.07407407407407407,0.011235955056179775
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/presse-und-aktuelles/presse-und-aktuelles-node.html              ,0.016069221260815822,1618,26,0.0,60,0,0.5501002073287964,0.5166872682323856,0.46153846153846156,0.06365883807169345,0.0,0.40667490729295425,0.3076923076923077,0.02533992583436341,0.07692307692307693,0.027194066749072928,0.15384615384615385
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/schwerpunkte/umsetzung-bundesteilhabegesetz/umsetzung-bundesteilhabegesetz-node.html              ,0.7048458149779736,454,320,0.05,20,13,0.63665771484375,0.4911894273127753,0.4625,0.0881057268722467,0.028125,0.27973568281938327,0.24375000000000002,0.07709251101321586,0.090625,0.050660792951541855,0.06874999999999999
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/AS/2023/20230616_Digitaltag.html              ,1.0863309352517985,139,151,0.4,5,7,0.8529911041259766,0.4676258992805755,0.4304635761589404,0.08633093525179857,0.006622516556291391,0.2589928057553957,0.2582781456953642,0.07913669064748201,0.11258278145695365,0.02877697841726619,0.0
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/rechtliches/schwerbehinderung/schwerbehinderung-node.html              ,0.6208791208791209,546,339,0.5714285714285714,14,19,0.8168621063232422,0.43223443223443225,0.4749262536873156,0.040293040293040296,0.038348082595870206,0.2692307692307693,0.2448377581120944,0.06593406593406594,0.07964601769911504,0.05128205128205129,0.035398230088495575
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/AS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/Felix-Klieser_inhalt.html              ,0.3706896551724138,232,86,0.07142857142857142,14,5,0.5658604502677917,0.5129310344827587,0.4883720930232558,0.05172413793103448,0.023255813953488372,0.33620689655172414,0.2558139534883721,0.08189655172413793,0.11627906976744186,0.03879310344827586,0.023255813953488372
brandeins,,2.013157894736842,76,153,0.0,3,5,0.4643854796886444,0.40789473684210525,0.46405228758169936,0.06578947368421052,0.013071895424836602,0.2236842105263158,0.1830065359477124,0.039473684210526314,0.1111111111111111,0.039473684210526314,0.032679738562091505
brandeins,,1.0044843049327354,223,224,0.0,5,5,0.5529452562332153,0.4304932735426009,0.40625,0.053811659192825115,0.008928571428571428,0.24663677130044842,0.21875,0.06726457399103139,0.08482142857142858,0.022421524663677132,0.03125
brandeins,,1.03862660944206,233,242,0.0,5,1,0.7054042816162109,0.45493562231759654,0.47107438016528924,0.0815450643776824,0.045454545454545456,0.22746781115879827,0.20661157024793386,0.07296137339055794,0.10743801652892562,0.05150214592274678,0.0371900826446281
brandeins,,0.9655172413793104,203,196,0.0,3,3,0.49932700395584106,0.4630541871921182,0.4336734693877551,0.09359605911330049,0.030612244897959183,0.2512315270935961,0.14285714285714285,0.08374384236453201,0.11224489795918367,0.08374384236453203,0.03571428571428571
brandeins,,0.8049792531120332,241,194,0.0,2,2,0.727403998374939,0.4149377593360996,0.4020618556701031,0.024896265560165973,0.015463917525773196,0.16182572614107885,0.15979381443298968,0.0954356846473029,0.12371134020618557,0.024896265560165973,0.02577319587628866
brandeins,,1.0360824742268042,194,201,0.6666666666666666,3,6,0.8141977787017822,0.4639175257731959,0.4079601990049751,0.07216494845360824,0.01990049751243781,0.22680412371134018,0.19402985074626866,0.0979381443298969,0.08955223880597014,0.05154639175257732,0.009950248756218905
brandeins,,1.017921146953405,279,284,0.3333333333333333,12,11,0.8055763840675354,0.5053763440860215,0.4894366197183099,0.043010752688172046,0.02112676056338028,0.26164874551971323,0.28169014084507044,0.07885304659498207,0.10915492957746478,0.03942652329749104,0.03169014084507042
brandeins,,0.9886792452830189,265,262,0.0,4,3,0.7085648775100708,0.4377358490566038,0.4389312977099237,0.033962264150943396,0.0,0.22641509433962265,0.1946564885496183,0.09433962264150944,0.1183206106870229,0.04905660377358491,0.026717557251908396
brandeins,,1.0526315789473684,190,200,0.0,4,8,0.5524876117706299,0.4631578947368421,0.5,0.06842105263157895,0.025,0.24210526315789474,0.285,0.08947368421052632,0.1,0.04736842105263158,0.015
brandeins,,0.9953488372093023,215,214,0.2222222222222222,9,11,0.6022061109542847,0.4511627906976744,0.4532710280373832,0.06046511627906977,0.02336448598130841,0.25116279069767444,0.23831775700934577,0.08372093023255814,0.09813084112149532,0.046511627906976744,0.028037383177570093
brandeins,,0.9323308270676691,266,248,0.0,6,8,0.6118736267089844,0.4323308270676692,0.42338709677419356,0.05639097744360902,0.012096774193548387,0.23684210526315788,0.24596774193548387,0.07518796992481203,0.0967741935483871,0.03383458646616541,0.05241935483870967
brandeins,,1.1075697211155378,251,278,0.3333333333333333,3,4,0.7039188146591187,0.4940239043824701,0.45323741007194246,0.0796812749003984,0.050359712230215826,0.250996015936255,0.19424460431654678,0.0796812749003984,0.08273381294964029,0.03585657370517928,0.017985611510791366
brandeins,,1.2307692307692308,195,240,0.16666666666666666,6,5,0.6491107940673828,0.49743589743589745,0.4708333333333333,0.08717948717948718,0.020833333333333332,0.29743589743589743,0.22083333333333333,0.05128205128205128,0.10833333333333334,0.041025641025641026,0.020833333333333332
brandeins,,0.012903225806451613,465,6,0.0625,16,1,0.46536844968795776,0.40860215053763443,0.3333333333333333,0.021505376344086023,0.0,0.2236559139784946,0.16666666666666666,0.06451612903225806,0.16666666666666666,0.03655913978494624,0.0
brandeins,,0.8943396226415095,265,237,0.0,1,1,0.6863539814949036,0.4,0.379746835443038,0.04150943396226415,0.012658227848101266,0.12075471698113208,0.1350210970464135,0.09433962264150944,0.11814345991561181,0.052830188679245285,0.012658227848101266
brandeins,,1.0289855072463767,207,213,0.125,8,4,0.6339027881622314,0.4830917874396135,0.4413145539906103,0.0821256038647343,0.03755868544600939,0.17391304347826086,0.18309859154929578,0.09178743961352658,0.09859154929577464,0.043478260869565216,0.03755868544600939
